name,review_count,rating,city,zip_code,id,latitude,longitude,alias,title,price
"El Pollo Loco",107,2.0,"Los Angeles",90010,Ize1BfSF3Z5NTYqfdo-i0g,34.062033935054465,-118.31358180613422,hotdogs,"Fast Food",NA
"Julie's Tacos",4,4.5,"Los Angeles",90004,q1GgAIYQ_YhYFwmqq33-ZA,34.068938,-118.32246,foodtrucks,"Food Trucks",NA
"Chef Kang Korean Taco",32,5.0,"Los Angeles",90010,ho3kMMflXm9q9skQui4ioQ,34.06187,-118.31129,korean,Korean,NA
"Caffe Delizioso",12,4.0,"Los Angeles",90010,wABOD2wsPLXDpGzfOxvl_Q,34.062295,-118.332631,sandwiches,Sandwiches,NA
Olocuilta,50,4.0,"Los Angeles",90020,26B8eoQay7_Fp1G2i5LSMQ,34.0633739,-118.30929419420447,salvadoran,Salvadoran,NA
"Taco Man Burrito Boy",1,1.0,"Los Angeles",90005,T-qkyX9dBEIRtPd9etI33A,34.0600700378418,-118.309768676758,foodtrucks,"Food Trucks",NA
"Toms Grill",4,5.0,"Los Angeles",90005,aTwJaeghoVTk02rfnhrnqA,34.05843,-118.3057,foodtrucks,"Food Trucks",NA
"Chehuahu Tacos",3,5.0,"Los Angeles",90005,oXkxVB9Hl7p9efES_BA8ug,34.0596281411676,-118.309000587471,streetvendors,"Street Vendors",NA
"Birrieria Cortez",1,5.0,"Los Angeles",90020,CP9XQRhazhmHwnhnMgFTPg,34.06650924682617,-118.30158233642578,mexican,Mexican,NA
"Mi Ricos Tacos",1,5.0,"Los Angeles",90020,YrwMm5w7m6RpY8zKWLto6A,34.06714962240979,-118.30929759889841,tacos,Tacos,NA
"Angelica's Mexican Food",23,3.5,"Los Angeles",90020,ESJP_pYRn9AqOs0RBHGDoQ,34.065359,-118.308328,streetvendors,"Street Vendors",NA
"Alejos Tacos",3,3.5,"Los Angeles",90010,VN8w106SGDlKlCBtaBc_4g,34.0616284721973,-118.307447224473,tacos,Tacos,NA
"Chelitas Authentic Mexican Cuisine",1,5.0,"Los Angeles",90019,BcHXA6rQjB0BmYf7QXW9Rg,34.0569557,-118.3344377,mexican,Mexican,NA
"Aguilar's Taco's",2,1.0,"Los Angeles",90014,kgk26UTpjRS-M-xBfMp_dg,34.06149,-118.30603,mexican,Mexican,NA
"Juanita's Tacos",127,4.0,"Los Angeles",90189,_5Z2zEujMT0cSTYC_hTpEQ,34.068871,-118.308156,mexican,Mexican,NA
"Tu Madre - Larchmont",391,3.5,"Los Angeles",90004,oZZlgNNCOMEueGKBcjYQYg,34.0746644452496,-118.323689147981,tacos,Tacos,NA
"Tacos Los Reyes",43,4.0,"Los Angeles",90019,fr7Sk_5f368QKt2-LWe_kA,34.052661,-118.309038,foodtrucks,"Food Trucks",NA
"Restaurante Puerto La Union",36,4.5,"Los Angeles",90019,N3kpw-HTFn87X7r0jvcI_A,34.04773,-118.3228,salvadoran,Salvadoran,NA
"La Cevicheria",1,5.0,"Los Angeles",90019,DS_VwOJHAMMxg754JXBwdQ,34.04759,-118.32266,seafood,Seafood,NA
"La Strada Cafe",1,2.0,"Los Angeles",90006,zsjqr6NsmH-QAKYEU6J0AA,34.051594,-118.3088,mexican,Mexican,NA
"El Pollo Loco",80,2.5,"Los Angeles",90036,UhNhlV96LksjYSiiHinWCQ,34.06265673512999,-118.33879236267222,hotdogs,"Fast Food",NA
"Expresion Oaxaquena",132,3.5,"Los Angeles",90019,3DjyeraiCPxU8IoSfWqwMg,34.047621,-118.315934,mexican,Mexican,NA
"La Mayordomia",9,2.5,"Los Angeles",90019,WtPQJ2OKlxjt97_BovUnSQ,34.0475199824118,-118.31631693989,coffee,"Coffee & Tea",NA
"El Cholo",1392,3.5,"Los Angeles",90006,f8NLMQ-60caG8ubf-y57eg,34.0501937866211,-118.30940246582,mexican,Mexican,NA
"Chipotle Mexican Grill",204,2.5,"Los Angeles",90004,8UZlHJdR_C4VK4F4G0GL9Q,34.0764487,-118.3239423,mexican,Mexican,NA
"La Cocinita",44,4.5,"Los Angeles",90019,lfYZj35tFbnHwgLFyPTKqQ,34.0482851,-118.3303905,mexican,Mexican,NA
"Loteria Grill",8,4.0,"Los Angeles",90019,5sR75JcaXteMwUyOemsZ5w,34.04752710551461,-118.32777129118355,mexican,Mexican,NA
"La Adelita Food Company",21,3.0,"Los Angeles",90019,anSOASkaXJPwp6ab2hUEjQ,34.0471,-118.32339,desserts,Desserts,NA
"Burritos Sahuayo",34,4.5,"Los Angeles",90189,hyXqATEfPD49oip_Y1b0vw,34.07307,-118.309189,mexican,Mexican,NA
"Lily's Catering",28,3.5,"Los Angeles",90010,_xWqcfmdZsgJf7XUl9Azbg,34.0617099,-118.3025318,foodtrucks,"Food Trucks",NA
"El Corredor Oaxaqueño Market",3,3.5,"Los Angeles",90019,4lfgcUT18OTOOWhbb5oh6A,34.0485,-118.33234,mexican,Mexican,NA
"Tacos El Compita",339,4.0,"Los Angeles",90019,TZFTVm9WbsWILRdY98SYtA,34.0485400612365,-118.332734741271,streetvendors,"Street Vendors",NA
"Taco Sinaloa Truck",26,4.5,"Los Angeles",90005,4vdVvysRcga7MWhb7vuBpg,34.0577,-118.30201,mexican,Mexican,NA
"Pachecos Tacos",62,4.5,"Los Angeles",90010,SOFxfB9jpOBo11Iz5okzQw,34.0617471958293,-118.301396816969,foodtrucks,"Food Trucks",NA
"La Canada Taqueria",33,3.5,"Los Angeles",90019,UYMv4UxmDxVE6Sv-tCc9eg,34.0478630065918,-118.309494018555,mexican,Mexican,NA
"Daniel's Food Truck",10,3.5,"Los Angeles",90010,XTXaQRboup6KNSNXugPfzA,34.0616415015793,-118.30108646422,foodtrucks,"Food Trucks",NA
"Sabores Oaxaqueños Restaurant",288,4.5,"Los Angeles",90005,DooegA7kiv2h57T-sjj7oA,34.0578348,-118.3015851,mexican,Mexican,NA
"Xanath Kitchen",8,5.0,"Los Angeles",90004,WMYucWtH04igg8FWbmsQkw,34.07621018804473,-118.31084292840208,foodtrucks,"Food Trucks",NA
"Antony's Antojitos & Desayunos",3,5.0,"Los Angeles",90004,SThzSwcYajT93_8ihpOGTw,34.0755882263184,-118.299713134766,foodtrucks,"Food Trucks",NA
"Casa De Cool Mexican Cantina",1,1.0,"Los Angeles",90004,LNCTmYbEy-xqPa2UMpIxTg,34.07628631591797,-118.30208587646484,fooddeliveryservices,"Food Delivery Services",NA
"8th N' Irolo Taco Truck",2,3.0,"Los Angeles",90005,X7i2lfBfdYdfLcKFiGF5MA,34.05773,-118.3009,foodstands,"Food Stands",NA
"Venice Market & Bakery",8,4.0,"Los Angeles",90019,wSte9RgpyKMRfFROu34STg,34.045045573556,-118.328622579575,bakeries,Bakeries,NA
"Tacos Las Palomos",1,5.0,"Los Angeles",90019,kPwz654HFxFWGQwe--_aKg,34.04466,-118.32752,tacos,Tacos,NA
"Tacos El Pantera",1,5.0,"Los Angeles",90006,1ySrNKy9FQnL-Ca9ylaRNw,34.0468788,-118.3094406,foodtrucks,"Food Trucks",NA
"Taco Bell",42,1.5,"Los Angeles",90019,jrpi_HVwtBgtaZUGSDjR_w,34.044713,-118.328511,mexican,Mexican,NA
"El Nuevo Rinconcito Oaxaqueño",1,5.0,"Los Angeles",90019,cl_aL7RxBlg4EhbqA_y68g,34.0473080200471,-118.308264613152,mexican,Mexican,NA
"Jack in the Box",58,3.0,"Los Angeles",90036,XetKZHXkPgrWoTadxY5wnA,34.0624569,-118.343133330345,burgers,Burgers,NA
"Expresion Oaxaquena",12,2.5,"Los Angeles",90006,q8k6TD0aeCndEgQ7mmeCew,34.0470551,-118.30877,mexican,Mexican,NA
"Posole And Menudo Crew",1,5.0,"Los Angeles",90005,CMbyqv2mvyqpVDigXXjPQg,34.0577533941875,-118.299932654721,streetvendors,"Street Vendors",NA
"Chiquis Tacos",16,4.5,"Los Angeles",90004,T5l5PMGTTz-eE6f1crI23w,34.0833206,-118.3108978,mexican,Mexican,NA
"Chipotle Mexican Grill",191,2.5,"Los Angeles",90019,V2wJ6zkca9IG7gje5EGzsQ,34.0482755127167,-118.336546385978,mexican,Mexican,NA
"Masa Tortilleria",1,4.0,"Los Angeles",90005,leZJpEOhHuU4PVncD36oDQ,34.057434,-118.2996651,mexican,Mexican,NA
"La Tehuana",38,4.5,"Los Angeles",90020,7uPtiieYpyUaca9W6waqtw,34.069319,-118.300869,mexican,Mexican,NA
"Harvard yard Bar Taqueria",1,5.0,"Los Angeles",90006,ypiLSEIS4sXM7H9W59oRzg,34.04586,-118.30885,tacos,Tacos,NA
"All Season Brewing",126,4.0,"Los Angeles",90036,nN18SXvNOK2JtvYZJJ_wYA,34.06029,-118.34436,tacos,Tacos,NA
"Chicas Tacos",623,4.0,"Los Angeles",90036,NSo-x-9ieVLtqakrkSGIHg,34.06029,-118.34436,mexican,Mexican,NA
"El Taco Movil",12,4.0,"Los Angeles",90004,15KSle01k911_awGDzQUTw,34.0690808242262,-118.299987576196,mexican,Mexican,NA
"Guelaguetza Restaurante",2491,4.0,"Los Angeles",90006,IzRINfSLBr6k_dq1e2WNew,34.05241,-118.30071,mexican,Mexican,NA
Huitlacoche,104,4.5,"Los Angeles",90017,KWKkQHHwVBPS_4abj-DaYw,34.0607156,-118.3449314,foodtrucks,"Food Trucks",NA
"Tacos La Guera",78,4.5,"Los Angeles",90006,mnNr1kWCIZxteflIYYZo1A,34.047213,-118.305318,foodtrucks,"Food Trucks",NA
"Rico's Tacos",3,4.5,"Los Angeles",90006,fNbH7mgmaUZCNhn64hqmuA,34.05109,-118.3012,tacos,Tacos,NA
"El Pollo Loco",72,2.5,"Los Angeles",90006,Jzu-0m4s611FA1NTExeKoQ,34.0442734,-118.30937783849254,hotdogs,"Fast Food",NA
Candela,716,4.0,"Los Angeles",90036,zpCjv61s-5b-WJSd8opFvA,34.0596284,-118.3451919,mexican,Mexican,NA
"Trejos Tacos - La Brea",1816,3.5,"Los Angeles",90019,rf20-kFTkk9BC4tfr8K_3g,34.056529,-118.344882,mexican,Mexican,NA
"Taqueria Los Jemelos",6,5.0,"Los Angeles",90036,11Q2vy-O70A_COJYqTMfoQ,34.069699877926546,-118.34363254340663,tacos,Tacos,NA
"Chato's tacos",1,5.0,"Los Angeles",90019,uKT1RgMzu8L2x7oJhgdqXQ,34.04857,-118.33874,streetvendors,"Street Vendors",NA
"Cactus Taqueria #2",386,3.0,"Los Angeles",90004,4VgIBr6bgx0Aq3S4ARM1pA,34.0761255,-118.304113,mexican,Mexican,NA
"La Señora de Los Tamales",8,4.5,"Los Angeles",90019,wHVBHPhl3ThCvkf9ZC1PjA,34.0435793553951,-118.309822322268,streetvendors,"Street Vendors",NA
"El Delfin Jr",2,3.5,"Los Angeles",90010,0tJf3MfkGMVn3e4SbxbMKg,34.0617714,-118.2966766,foodtrucks,"Food Trucks",NA
ASADA,1,1.0,"Los Angeles",90006,dytki0g9xHthe3jko0UFaQ,34.043948,-118.308559,latin,"Latin American",NA
"Food Steez",1,1.0,"Los Angeles",90006,P7PFcgg-Y9Nc6pZq1OO2Gw,34.043948,-118.308559,fooddeliveryservices,"Food Delivery Services",NA
"Tacos Tamix",84,4.5,"Los Angeles",90019,xclBhM8DqH84uciBzVkYUA,34.0483906060104,-118.340908102691,foodtrucks,"Food Trucks",NA
"Tacos El Santa Cruz",8,5.0,"Los Angeles",90006,LIix35olyeB5_eunEhVdRw,34.05270575665104,-118.2983483295032,tacos,Tacos,NA
"Raleigh Studios Cafe",12,4.0,"Los Angeles",90038,hf9Cql8AqCB6dV8a8uTyJA,34.0824164877827,-118.31746399259,italian,Italian,NA
"El Chato Taco Truck",1347,4.5,"Los Angeles",90019,bvpxd7o3RZtz50YLpDsgLA,34.0571251,-118.346074,mexican,Mexican,NA
"Taqueria El Palomar",2,2.5,"Los Angeles",90018,l1H_VG1mM3bDE-3udc4BHw,34.0433,-118.30865,mexican,Mexican,NA
"Jose's Tacos",1,5.0,"Los Angeles",90006,y-gjNb2aAvCAYu1yE4K_Sw,34.0472252267862,-118.302551770196,mexican,Mexican,NA
"Tacos el nuevo pidemento",1,5.0,"Los Angeles",90019,4V6pcaRr9MAVP5YgoWOc4w,34.04272951880279,-118.3090524676836,tacos,Tacos,NA
"Las Cabanas de San Pedro Restaurant",1,3.0,"Los Angeles",90020,do-4pd_KOES7AZzeTYQQhA,34.069291752731,-118.297153222741,mexican,Mexican,NA
"Teddy’s Red Tacos",22,3.0,"Los Angeles",90019,-rYx8v7diC2Pp_UhTruvjg,34.05054331002831,-118.34382467808047,tacos,Tacos,NA
"Lucy's El Adobe Cafe",310,2.5,"Los Angeles",90038,I7PAkCrR5khfe8sn4nQ4Pw,34.0833451,-118.32117,mexican,Mexican,NA
"Tacos 3rd And Kenmore",3,5.0,"Los Angeles",90004,9DUSbhUYZSO-Zig3hC0OBw,34.0695915,-118.2970123,mexican,Mexican,NA
"Tacos El Changarro",1,5.0,"Los Angeles",90005,GyCSgqmeChtpU8seMdkK2A,34.0576771644178,-118.295255899429,mexican,Mexican,NA
"Texis Restaurant",9,2.0,"Los Angeles",90006,MI6ilrDSLgg4W7ejTQjArA,34.0475197,-118.3008194,salvadoran,Salvadoran,NA
"Tacos Como En El D.F. Taco Truck",55,4.5,"Los Angeles",90018,x5kZM4UNR6nmHy-Qiy3gNw,34.0399548411369,-118.315274566412,mexican,Mexican,NA
"Tere's Mexican Grill",606,4.0,"Los Angeles",90038,azyDb-6veFabKKIfLleiMg,34.08321,-118.3284836,mexican,Mexican,NA
"Mariela's Taco",454,3.5,"Los Angeles",90020,Y02OrEQ0c_NAT55j3AnKUQ,34.069114,-118.295933,mexican,Mexican,NA
"Gish Bac Restaurant",92,3.5,"Los Angeles",90018,UPuGlJvngKuTmz-0-ssqVA,34.04033997605395,-118.33008700048428,mexican,Mexican,NA
"Tacos Guelaguetza",51,4.5,"Los Angeles",90038,CQuhF2uwJ0OZpXXoNoxcpQ,34.083587,-118.327561,tacos,Tacos,NA
"Mi Ranchito Veracruz",31,4.5,"West Hollywood",90038,d88cW5I72q8VxFTgh2pSaw,34.083341,-118.313716,mexican,Mexican,NA
"El Venado",3,3.5,"Los Angeles",90018,j2u1HLB7CSQbwZlCLs68og,34.0399944,-118.3304195,mexican,Mexican,NA
"Birria de Res LA TIA JUANA",20,5.0,"West Hollywood",90038,NljbXCwZuy8xawLqMFIXGw,34.0837105328,-118.327679948,foodtrucks,"Food Trucks",NA
"El Zarape Beverly",34,3.5,"Los Angeles",90004,cM6JmDlaDyZ363o6rBkubw,34.076147833,-118.30017916,mexican,Mexican,NA
"El Cartel",583,4.0,"Los Angeles",90036,Bq6I52mOTyC2iDHU2rh_5w,34.0625121510041,-118.348814569312,mexican,Mexican,NA
"Mariscos Los Kabo's",4,3.0,"Los Angeles",90004,MHDC_PSa_OyDr91hzQrlSA,34.0761551,-118.2999243,mexican,Mexican,NA
"Gringo's Fish Tacos & Mariscos",227,2.5,"Los Angeles",90016,vrEBwFFha22emhImNdE71Q,34.040345,-118.331426,seafood,Seafood,NA
"El Rinconcito",37,4.5,"Los Angeles",90004,w_V10-XK25ViRkaFmSsZ3Q,34.0764110758926,-118.30027833581,breakfast_brunch,"Breakfast & Brunch",NA
"Burritos And Beyond",3,2.5,"Los Angeles",90004,ymw0xozQ4_dtPSUbDxD7TA,34.08217,-118.30929,mexican,Mexican,NA
"Bed & Breakfast Burrito",3,2.5,"Los Angeles",90004,nhr7vE9uUO2zvzyFla6A8w,34.08217,-118.30929,mexican,Mexican,NA
"Nachos Muchachos",1,1.0,"Los Angeles",90004,V1Pp6M_J-Q8xOvdfP36q_Q,34.08217,-118.30929,fooddeliveryservices,"Food Delivery Services",NA
"Lil Manana",1,1.0,"Los Angeles",90004,fKa1cFwrvdYo2xRa0uDuJA,34.08217,-118.30929,fooddeliveryservices,"Food Delivery Services",NA
"Killa Dillas",1,2.0,"Los Angeles",90004,-ErADn4l673ZqfZ98the0g,34.08217,-118.30929,desserts,Desserts,NA
"Try Tasty Tacos",3,1.0,"Los Angeles",90004,4UPjikhld62nMj6v09UaNQ,34.082274030610144,-118.3093058588935,tacos,Tacos,NA
"Tacos Tony",5,5.0,"Los Angeles",90020,mdhxQUSdvCuKw3KYZT22ag,34.069312,-118.295248,tacos,Tacos,NA
"Star Tacos",3,5.0,"Los Angeles",90004,ZFh_SrUzmeTZvdVGCqDyeQ,34.082473019857474,-118.3095278,foodtrucks,"Food Trucks",NA
"Tacos Locos",91,4.0,"Los Angeles",90006,o-ko-JgdtsLQo8EzcXke_Q,34.0435604006052,-118.304231911898,mexican,Mexican,NA
"Baja's Grill",82,4.0,"Los Angeles",90010,zB1_pBlTXglH6Rakk5dyuQ,34.06105,-118.293254,seafood,Seafood,NA
"Jack in the Box",60,2.0,"Los Angeles",90016,q24BwR-1J2gjfZopcJywhw,34.0395469991484,-118.330942690372,burgers,Burgers,NA
"El Farolito",18,4.0,"Los Angeles",90006,eIZDdfLHZZZ9BpTKfp5X8Q,34.0473525,-118.2985445,latin,"Latin American",NA
"Lucy's Drive In",470,3.0,"Los Angeles",90019,_TiHIbRL1fyV5Jmyf8EAsg,34.04815,-118.34479,hotdogs,"Fast Food",NA
"Cafe Mana",4,4.0,"Los Angeles",90006,6kioq1r7PP3ydv-QTgI_kA,34.0403043,-118.3085583,mexican,Mexican,NA
"Chipotle Mexican Grill",226,2.5,"Los Angeles",90036,MzcsV759cW51LUEPpZWb5w,34.0621133485545,-118.350195922719,hotdogs,"Fast Food",NA
"Jaime’s Tacos Estilo Pachuca Hidalgo",1,1.0,"Los Angeles",90004,AK8U3gcdAdVo0mI1x64VIw,34.06944,-118.294014,tacos,Tacos,NA
"La Morena Oaxaqueña Restaurant",87,3.5,"Los Angeles",90020,I-5vXiOmD2AkDctZg6jdSg,34.0689051,-118.2933359,mexican,Mexican,NA
"Pico Pica Rico",13,4.0,"Los Angeles",90006,ZHiAKMbyLa_JTVnusmXguQ,34.0472739854431,-118.297758072881,mexican,Mexican,NA
"L.A Birria Pizza",6,5.0,"Los Angeles",90018,P-iga-SHdM1F9aKVeMuVVg,34.039625973914205,-118.30861316126769,pizza,Pizza,NA
"El Nuevo Mirador Restaurant",10,3.5,"Los Angeles",90006,UyB7b_hAqVLMuG0apmgY8g,34.04754,-118.29752,mexican,Mexican,NA
"Mariscos Michoacan",14,4.0,"Los Angeles",90020,u5Zq3coLLoG2whLK69vntg,34.0653498099349,-118.292245989163,mexican,Mexican,NA
"Silver’s Tacos",6,5.0,"Los Angeles",90019,CAiuHAuZtBf27L_g0mZoRQ,34.04602649645342,-118.3441140905797,foodstands,"Food Stands",NA
"Tacos Super Gallito",2,2.5,"Los Angeles",90019,Fq5JRN0nRFVSFrMI6yHnDw,34.046459,-118.344856,foodtrucks,"Food Trucks",NA
"Taqui Taqui",1,5.0,"Los Angeles",90019,bJ6rbr3laPhHg2qbS7Cgmw,34.04739725782238,-118.3455181,mexican,Mexican,NA
"El Flamin' Taco",761,4.0,"Los Angeles",90020,QmkcjISaVPchFil1BTxrtQ,34.06505,-118.29207,mexican,Mexican,NA
"Taco Bell",86,2.5,"Los Angeles",90005,OiyQPfDqZg9V9PTs-RNlGQ,34.057965,-118.291934,hotdogs,"Fast Food",NA
"Mar Azul",13,4.0,"Los Angeles",90004,jnI8i2h04Z6p9Of0_-vHLA,34.076541,-118.297721,salvadoran,Salvadoran,NA
"Tacos El Venado",14,5.0,"Los Angeles",90005,mE0OmnSLmXv1QXUgM4Wanw,34.063649235896165,-118.29166173934937,tacos,Tacos,NA
"Jack in the Box",101,2.5,"Los Angeles",90020,1tt3m2a9W_w8jpRUtpQb_Q,34.0655876174437,-118.2919447124,hotdogs,"Fast Food",NA
"Tacos Super Gallito",142,3.0,"Los Angeles",90019,AsSTn4ge_5JDnm2I6ZawgA,34.0463239,-118.3450144,foodtrucks,"Food Trucks",NA
"Chipotle Mexican Grill",285,2.0,"Los Angeles",90010,SDdkKuTbZDx2hSyKAxHkiw,34.0621302,-118.2913879,mexican,Mexican,NA
"Pulgarcito Querido",4,4.5,"Los Angeles",90005,gP_E-EBq81rXSeh7-TXEcQ,34.0565,-118.29201,mexican,Mexican,NA
"Taco Chabelita",399,3.5,"Los Angeles",90018,Rwpv3t1jaukDsFCqXbuLUw,34.0386047363281,-118.309288024902,mexican,Mexican,NA
"Chesscos Mexican Cuisine & Stews",19,3.5,"Los Angeles",90015,V1QU46i4ybyv6EwG4qyidw,34.0583310269065,-118.291410952806,mexican,Mexican,NA
"Ruben's Tacos",17,2.5,"Los Angeles",90006,0lzsGGI9FGMRgnyneY6pMQ,34.0490036010742,-118.286193847656,foodtrucks,"Food Trucks",NA
"Leo's Tacos Truck",2059,4.5,"Los Angeles",90019,QKovUc1TmSNtZh0j5ZEagw,34.046438,-118.345718,foodtrucks,"Food Trucks",NA
"Don Lino's Mexican Food",62,3.5,"Los Angeles",90020,rt4nXUTE-1YEnBIioS9rsA,34.0693,-118.29253,mexican,Mexican,NA
"El Jalapeno Tacos",145,4.0,"Los Angeles",90005,vXbzLktO9oPvA6q5GptEAQ,34.05666,-118.291471,tacos,Tacos,NA
"Taco Bell",92,2.5,"Los Angeles",90019,0NCbEgYh_jbutikTcC4Cog,34.045778,-118.345424,hotdogs,"Fast Food",NA
"EL PATRON TACOS S&C",18,4.0,"Los Angeles",90020,I2O6PdU_2XNCraZrGVhT4w,34.06747429585866,-118.29151153564453,mexican,Mexican,NA
"Taco Trucks",1,4.0,"Los Angeles",90189,IX3esF6JV2esoEJx3yMeTA,34.046202,-118.345876,foodstands,"Food Stands",NA
"Las 7 Regiones",50,4.5,"Los Angeles",90006,5B69ChIZRSXvOM5WUG8xzw,34.0471251,-118.296048,mexican,Mexican,NA
"Baja California Tacos",26,3.0,"Los Angeles",90004,R_KQVzxmpY0XLT9jfQepQA,34.069769,-118.292177,tacos,Tacos,NA
"La Poblanita",28,4.0,"Los Angeles",90189,HOo6f28YBZStn0F9V4mOFA,34.06003,-118.2905,mexican,Mexican,NA
"Best Burger",42,3.5,"Los Angeles",90016,DvHHrFI3GlSMi9AIoxp6qg,34.0400599,-118.33839,burgers,Burgers,NA
"El Buen Sazon Latino Restaurant",3,5.0,"Los Angeles",90029,XfU5t8Xgf4zg3rpJrMqxyw,34.08506,-118.30883,salvadoran,Salvadoran,NA
"Julio's Taco Truck",6,3.0,"Los Angeles",90020,k0b8ktuQuTIuhED9fXTLhg,34.06905,-118.29165,mexican,Mexican,NA
"R&R Catering Taco Truck",4,4.0,"Los Angeles",90020,6XUX7F8POda4hfP3BQ4AuQ,34.06905,-118.29165,mexican,Mexican,NA
"Tacos Estilo!",1,2.0,"Los Angeles",90004,MRo0UJz9gS24OjwbfJv2zQ,34.06905,-118.29165,mexican,Mexican,NA
"El Vencedor Restaurant & Pupuseria",2,3.0,"Los Angeles",90029,kQZny5eXTenHKJBKtWsn8Q,34.0852219,-118.3091087,seafood,Seafood,NA
"El Zarape Melrose",202,4.0,"Los Angeles",90029,koAIofFAgzs3ewEYJyUjgg,34.083714,-118.3055,mexican,Mexican,NA
"Más Veggies Vegan Taqueria",1,5.0,"Los Angeles",90036,4HBRDZQHStTuq5OaxOMiZw,34.06767654418945,-118.34990692138672,fooddeliveryservices,"Food Delivery Services",NA
"Tacos 1986",171,4.0,"Los Angeles",90036,IxBMrUR6XL_aQo2e_8YcEg,34.07628483,-118.34725583,tacos,Tacos,NA
"Antojitos Mexicanos Truck",17,3.5,"Los Angeles",90004,VlhfxKyqMK4p_QD3GZrGBQ,34.0698202501861,-118.291526053448,mexican,Mexican,NA
"El Pollo Loco",67,2.0,"Los Angeles",90006,FIHfKCuNNYZF1MWNOKnbYw,34.05282417805698,-118.29122395985047,hotdogs,"Fast Food",NA
"Dino's Chicken and Burgers",2156,4.0,"Los Angeles",90006,iqjA5r6w_bFB2R4hseqhhQ,34.047441,-118.293926,burgers,Burgers,NA
"Cactus Taqueria #1",979,3.5,"Los Angeles",90038,F-rQ33zVrlNIPBFPoXZOSQ,34.08827,-118.32633,tacos,Tacos,NA
"El Coyote Mexican Cafe",1928,3.5,"Los Angeles",90036,Pb9KCJOvzfE20vRmOGtOrg,34.0758743286133,-118.349220275879,mexican,Mexican,NA
Graciela's,6,3.5,"Los Angeles",90006,BfMXmEEhX-thl8veulCWHQ,34.0474149,-118.29328,mexican,Mexican,NA
"Antojitos Immanuele Truck",2,4.0,"Los Angeles",90038,1Hub3kfJmk7dDraMtsYAJw,34.090742,-118.328574,mexican,Mexican,NA
"Richards Tacos",21,5.0,"Los Angeles",90004,w0gssMlA04EBt989b0m8vg,34.0745582166494,-118.29179317107,streetvendors,"Street Vendors",NA
"Petty Cash Taqueria & Bar",945,3.5,"Los Angeles",90036,IGx1I2NAsFegS9h1BaPUMA,34.0758865,-118.350284,mexican,Mexican,NA
"Los Gatos Tacos",8,4.5,"Los Angeles",90019,-7YY-EQXRkxGWldRGB3hjw,34.048437,-118.351259,foodtrucks,"Food Trucks",NA
"Gatos tacos L.A ",12,5.0,"Los Angeles",90019,gQIX-XFS33FGVKQ_sgXdCQ,34.048437,-118.351259,tacos,Tacos,NA
"Taqueria Jalisco",63,4.0,"Los Angeles",90016,Yb6qRqJLQsqTi7TxnWWm5A,34.0399549,-118.3432121,mexican,Mexican,NA
"La Reyna Tacos",36,4.5,"Los Angeles",90038,LHfFAmjRQvseCE-RnkF7TQ,34.0884873,-118.3102128,mexican,Mexican,NA
"Acapulco Tortilleria",6,3.5,"Los Angeles",90006,Fi0tkGUkxEyrgPfHPYhDXQ,34.0469772,-118.2917349,mexican,Mexican,NA
"Masala Grill",243,4.0,"Los Angeles",90019,upl-3W-EGpSeKZD2jdI0rw,34.05448,-118.35491,indpak,Indian,NA
"Tacos La Fonda",4,4.0,"Los Angeles",90005,NFoz15gGg84jq1Nw-if7RA,34.0578384,-118.2916489,streetvendors,"Street Vendors",NA
"Taco Bell",112,2.0,"Los Angeles",90029,nOXtrMVrAo-iys0B5TIqSQ,34.0883532677945,-118.308773562312,hotdogs,"Fast Food",NA
"Cafe Vida - Kitchen",4,5.0,"Los Angeles",90007,NPSpOGmr3DlZlKAiGHzrBA,34.03972655019749,-118.2987956,breakfast_brunch,"Breakfast & Brunch",NA
"Escuela Taqueria",1,5.0,"Los Angeles",90007,8rHItoEyWxwt07R3wkuYlg,34.039748,-118.298718,fooddeliveryservices,"Food Delivery Services",NA
"Besame Tacos",2,5.0,"Los Angeles",90007,eaA-gyhyFL1R-exukY83PA,34.039688,-118.298718,mexican,Mexican,NA
"Huicho's Bakery",53,2.0,"Los Angeles",90006,mEVavjpDWpsoBTi5Pz-UoA,34.04756044846459,-118.29099660425022,bakeries,Bakeries,NA
"El Tauro Taco Stand",15,3.5,"Los Angeles",90020,km22tchMJfInEtizweCJ9A,34.0597202832481,-118.286289539271,mexican,Mexican,NA
"Chipotle Mexican Grill",185,2.5,"Los Angeles",90046,p50NSydy3bB4PKQXCcXonA,34.0836611,-118.3443544,mexican,Mexican,NA
"Armando's Hot Food",4,4.0,"Los Angeles",90038,m_q6rg4Grav0HgJ08MoFSg,34.09075,-118.32121,mexican,Mexican,NA
"Tacos El Pumchis",4,5.0,"Los Angeles",90038,m7K8dP1sGanBxLbywZix7w,34.0899658203125,-118.328422546387,tacos,Tacos,NA
"Jack in the Box",23,1.5,"Los Angeles",90038,wAszMSX_qBuM5Sk9qrIrTQ,34.090453,-118.326996,hotdogs,"Fast Food",NA
"Senor Tacos",7,2.5,"Los Angeles",90038,J1Z48n-q62TPtA189qBRPg,34.090681,-118.326062,mexican,Mexican,NA
"Bocado Latino",1,3.0,"Los Angeles",90006,0QEIBC8QbayTk_UtAQEY2Q,34.04708,-118.29064,mexican,Mexican,NA
